,in Water Level,°F Water Temperature,mS/cm EC, Sensor Metadata,% Battery Percent,mV Battery Voltage,kPa Reference Pressure,°F Logger Temperature,
5/9/2020 4:20,5.39369,66.56,1.629296033,0,61,6547,99.51,65.804,
5/9/2020 4:25,5.43306,66.56,1.644371723,0,61,6546,99.51,65.804,
5/9/2020 4:30,5.43306,66.56,1.66341265,0,61,6549,99.5,65.804,
5/9/2020 4:35,5.43306,66.56,1.671090614,0,61,6545,99.5,65.804,
5/9/2020 4:40,5.43306,66.38,1.686553025,0,61,6546,99.51,65.822,
5/9/2020 4:45,5.39369,66.38,1.686553025,0,61,6546,99.51,65.822,
5/9/2020 4:50,5.39369,66.38,1.690440932,0,61,6547,99.51,65.804,
5/9/2020 4:55,5.39369,66.38,1.690440932,0,61,6545,99.51,65.804,
5/9/2020 5:00,5.35432,66.38,1.690440932,0,61,6547,99.52,65.822,
5/9/2020 5:05,5.39369,66.38,1.6943378,0,61,6546,99.52,65.858,
5/9/2020 5:10,5.39369,66.38,1.698243652,0,61,6546,99.52,65.876,
5/9/2020 5:15,5.5118,66.38,1.698243652,0,61,6546,99.53,65.876,
5/9/2020 5:20,5.62991,66.38,1.686553025,0,61,6547,99.53,65.858,
5/9/2020 5:25,5.66928,66.344,1.698243652,0,61,6546,99.53,65.858,
5/9/2020 5:30,5.62991,66.2,1.702158508,0,61,6549,99.53,65.93,
5/9/2020 5:35,5.62991,66.2,1.698243652,0,62,6551,99.53,66.002,
5/9/2020 5:40,5.55117,66.2,1.729816359,0,62,6554,99.54,66.038,
5/9/2020 5:45,5.55117,66.2,1.745822153,0,62,6554,99.54,66.074,
5/9/2020 5:50,5.5118,66.164,1.774189481,0,62,6555,99.54,66.074,
5/9/2020 5:55,5.47243,66.02,1.786487575,0,62,6553,99.54,66.074,
5/9/2020 6:00,5.47243,66.02,1.786487575,0,62,6551,99.54,66.074,
5/9/2020 6:05,5.47243,66.02,1.790605854,0,62,6555,99.55,66.092,
5/9/2020 6:10,5.39369,66.02,1.798870915,0,62,6552,99.56,66.128,
5/9/2020 6:15,5.39369,66.02,1.790605854,0,62,6552,99.56,66.164,
5/9/2020 6:20,5.39369,66.02,1.794733627,0,62,6552,99.57,66.2,
5/9/2020 6:25,5.39369,66.02,1.794733627,0,62,6553,99.56,66.236,
5/9/2020 6:30,5.39369,66.02,1.794733627,0,62,6553,99.57,66.272,
5/9/2020 6:35,5.39369,66.02,1.794733627,0,62,6552,99.57,66.272,
5/9/2020 6:40,5.39369,66.02,1.798870915,0,62,6553,99.57,66.272,
5/9/2020 6:45,5.39369,66.02,1.803017741,0,62,6551,99.57,66.236,
5/9/2020 6:50,5.39369,66.02,1.794733627,0,62,6551,99.58,66.182,
5/9/2020 6:55,5.35432,66.02,1.794733627,0,62,6550,99.59,66.128,
5/9/2020 7:00,5.39369,66.02,1.798870915,0,62,6550,99.59,66.074,
5/9/2020 7:05,5.35432,66.02,1.798870915,0,61,6549,99.6,66.038,
5/9/2020 7:10,5.39369,66.02,1.798870915,0,61,6549,99.6,65.984,
5/9/2020 7:15,5.43306,66.02,1.794733627,0,61,6549,99.61,65.93,
5/9/2020 7:20,5.39369,66.02,1.794733627,0,62,6550,99.62,65.876,
5/9/2020 7:25,5.43306,65.912,1.794733627,0,61,6548,99.62,65.84,
5/9/2020 7:30,5.55117,65.84,1.794733627,0,61,6549,99.62,65.786,
5/9/2020 7:35,5.62991,65.84,1.786487575,0,61,6549,99.63,65.732,
5/9/2020 7:40,5.66928,65.84,1.794733627,0,61,6549,99.63,65.66,
5/9/2020 7:45,5.66928,65.84,1.794733627,0,61,6549,99.64,65.642,
5/9/2020 7:50,5.78739,65.84,1.794733627,0,61,6548,99.64,65.642,
5/9/2020 7:55,5.9055,65.84,1.786487575,0,61,6549,99.64,65.678,
5/9/2020 8:00,5.86613,65.84,1.790605854,0,61,6546,99.65,65.714,
5/9/2020 8:05,5.78739,65.84,1.823895702,0,61,6549,99.65,65.75,
5/9/2020 8:10,5.66928,65.732,2.004472027,0,61,6548,99.66,65.786,
5/9/2020 8:15,5.62991,65.66,2.133044913,0,61,6549,99.66,65.822,
5/9/2020 8:20,5.55117,65.66,2.197859873,0,61,6548,99.67,65.822,
5/9/2020 8:25,5.5118,65.552,2.233572223,0,61,6549,99.67,65.822,
5/9/2020 8:30,5.47243,65.48,2.233572223,0,61,6549,99.67,65.84,
5/9/2020 8:35,5.47243,65.48,2.238721139,0,61,6548,99.68,65.84,
5/9/2020 8:40,5.39369,65.516,2.243881924,0,61,6549,99.68,65.894,
5/9/2020 8:45,5.39369,65.66,2.243881924,0,61,6548,99.68,65.948,
5/9/2020 8:50,5.39369,65.66,2.249054606,0,61,6547,99.68,66.056,
5/9/2020 8:55,5.39369,65.66,2.254239212,0,62,6551,99.68,66.2,
5/9/2020 9:00,5.39369,65.66,2.25943577,0,61,6548,99.68,66.344,
5/9/2020 9:05,5.39369,65.66,2.254239212,0,61,6547,99.68,66.416,
5/9/2020 9:10,5.39369,65.66,2.25943577,0,62,6552,99.68,66.452,
5/9/2020 9:15,5.39369,65.66,2.25943577,0,61,6549,99.68,66.452,
5/9/2020 9:20,5.39369,65.66,2.25943577,0,61,6548,99.68,66.434,
5/9/2020 9:25,5.39369,65.66,2.264644308,0,61,6548,99.69,66.416,
5/9/2020 9:30,5.39369,65.66,2.264644308,0,61,6548,99.69,66.38,
5/9/2020 9:35,5.43306,65.66,2.269864852,0,62,6550,99.69,66.362,
5/9/2020 9:40,5.39369,65.66,2.269864852,0,62,6552,99.69,66.362,
5/9/2020 9:45,5.39369,65.66,2.269864852,0,61,6547,99.69,66.38,
5/9/2020 9:50,5.43306,65.66,2.264644308,0,62,6552,99.69,66.38,
5/9/2020 9:55,5.39369,65.66,2.254239212,0,62,6550,99.69,66.38,
5/9/2020 10:00,5.35432,65.66,2.249054606,0,62,6552,99.7,66.398,
5/9/2020 10:05,5.39369,65.768,2.243881924,0,61,6549,99.7,66.416,
5/9/2020 10:10,5.35432,65.732,2.25943577,0,62,6550,99.7,66.434,
5/9/2020 10:15,5.39369,65.804,2.264644308,0,62,6554,99.7,66.452,
5/9/2020 10:20,5.39369,65.84,2.280342072,0,62,6551,99.71,66.488,
5/9/2020 10:25,5.39369,65.84,2.275097431,0,62,6551,99.71,66.524,
5/9/2020 10:30,5.39369,65.84,2.269864852,0,61,6549,99.72,66.578,
5/9/2020 10:35,5.39369,65.84,2.25943577,0,61,6549,99.71,66.65,
5/9/2020 10:40,5.39369,65.84,2.280342072,0,61,6549,99.71,66.722,
5/9/2020 10:45,5.39369,65.84,2.280342072,0,62,6551,99.71,66.776,
5/9/2020 10:50,5.39369,65.84,2.269864852,0,62,6550,99.7,66.83,
5/9/2020 10:55,5.39369,65.84,2.275097431,0,61,6549,99.71,66.884,
5/9/2020 11:00,5.39369,65.84,2.264644308,0,62,6551,99.71,66.92,
5/9/2020 11:05,5.35432,65.84,2.264644308,0,62,6552,99.71,66.974,
5/9/2020 11:10,5.39369,65.84,2.254239212,0,62,6550,99.72,67.028,
5/9/2020 11:15,5.39369,65.84,2.264644308,0,62,6552,99.72,67.1,
5/9/2020 11:20,5.35432,65.84,2.269864852,0,62,6550,99.72,67.172,
5/9/2020 11:25,5.35432,65.84,2.269864852,0,62,6553,99.73,67.244,
5/9/2020 11:30,5.35432,65.84,2.25943577,0,62,6552,99.72,67.298,
5/9/2020 11:35,5.35432,65.84,2.264644308,0,62,6553,99.72,67.37,
5/9/2020 11:40,5.35432,65.84,2.264644308,0,62,6552,99.72,67.442,
5/9/2020 11:45,5.35432,65.84,2.269864852,0,62,6551,99.73,67.514,
5/9/2020 11:50,5.35432,65.84,2.264644308,0,61,6548,99.72,67.604,
5/9/2020 11:55,5.31495,66.02,2.25943577,0,62,6551,99.73,67.712,
5/9/2020 12:00,5.35432,66.02,2.269864852,0,62,6551,99.73,67.838,
5/9/2020 12:05,5.31495,66.128,2.275097431,0,62,6550,99.73,67.982,
5/9/2020 12:10,5.35432,66.2,2.25943577,0,61,6549,99.73,68.144,
5/9/2020 12:15,5.39369,66.2,2.264644308,0,62,6552,99.73,68.378,
5/9/2020 12:20,5.39369,66.2,2.243881924,0,62,6553,99.73,68.594,
5/9/2020 12:25,5.39369,66.308,2.243881924,0,62,6551,99.73,68.792,
5/9/2020 12:30,5.35432,66.38,2.208004733,0,62,6551,99.73,68.972,
5/9/2020 12:35,5.35432,66.38,2.223309891,0,62,6552,99.73,69.152,
5/9/2020 12:40,5.35432,66.2,2.223309891,0,62,6553,99.73,69.296,
5/9/2020 12:45,5.39369,66.2,2.223309891,0,62,6552,99.72,69.422,
5/9/2020 12:50,5.35432,66.2,2.223309891,0,62,6553,99.71,69.548,
5/9/2020 12:55,5.35432,66.2,2.223309891,0,62,6551,99.71,69.656,
5/9/2020 13:00,5.39369,66.2,2.228435149,0,62,6550,99.71,69.746,
5/9/2020 13:05,5.39369,66.2,2.233572223,0,62,6556,99.71,69.836,
5/9/2020 13:10,5.39369,66.2,2.228435149,0,62,6553,99.71,69.944,
5/9/2020 13:15,5.39369,66.2,2.228435149,0,62,6552,99.71,70.034,
5/9/2020 13:20,5.35432,66.308,2.243881924,0,62,6553,99.71,70.106,
5/9/2020 13:25,5.35432,66.38,2.238721139,0,62,6553,99.7,70.196,
5/9/2020 13:30,5.35432,66.38,2.233572223,0,62,6552,99.7,70.286,
5/9/2020 13:35,5.39369,66.38,2.223309891,0,62,6554,99.69,70.394,
5/9/2020 13:40,5.35432,66.38,2.233572223,0,62,6551,99.69,70.466,
5/9/2020 13:45,5.35432,66.38,2.238721139,0,62,6553,99.69,70.556,
5/9/2020 13:50,5.31495,66.38,2.228435149,0,62,6553,99.68,70.664,
5/9/2020 13:55,5.31495,66.38,2.233572223,0,62,6552,99.68,70.736,
5/9/2020 14:00,5.31495,66.38,2.238721139,0,62,6552,99.68,70.79,
5/9/2020 14:05,5.35432,66.38,2.249054606,0,62,6553,99.67,70.844,
5/9/2020 14:10,5.39369,66.38,2.254239212,0,62,6556,99.67,70.898,
5/9/2020 14:15,5.35432,66.38,2.243881924,0,62,6553,99.67,70.934,
5/9/2020 14:20,5.39369,66.38,2.249054606,0,62,6555,99.66,70.97,
5/9/2020 14:25,5.35432,66.38,2.254239212,0,62,6554,99.67,70.988,
5/9/2020 14:30,5.31495,66.38,2.254239212,0,62,6552,99.66,71.024,
5/9/2020 14:35,5.31495,66.38,2.249054606,0,62,6556,99.66,71.096,
5/9/2020 14:40,5.35432,66.38,2.254239212,0,62,6556,99.66,71.168,
5/9/2020 14:45,5.35432,66.488,2.249054606,0,62,6557,99.65,71.204,
5/9/2020 14:50,5.35432,66.56,2.243881924,0,62,6554,99.64,71.222,
5/9/2020 14:55,5.35432,66.56,2.243881924,0,62,6556,99.64,71.222,
5/9/2020 15:00,5.35432,66.56,2.249054606,0,62,6556,99.64,71.204,
5/9/2020 15:05,5.31495,66.56,2.238721139,0,62,6558,99.63,71.186,
5/9/2020 15:10,5.31495,66.56,2.223309891,0,62,6557,99.62,71.168,
5/9/2020 15:15,5.35432,66.56,2.223309891,0,62,6555,99.62,71.15,
5/9/2020 15:20,5.35432,66.56,2.233572223,0,62,6555,99.61,71.15,
5/9/2020 15:25,5.35432,66.56,2.233572223,0,62,6555,99.61,71.114,
5/9/2020 15:30,5.35432,66.56,2.223309891,0,62,6553,99.61,71.06,
5/9/2020 15:35,5.35432,66.56,2.228435149,0,62,6554,99.61,71.024,
5/9/2020 15:40,5.35432,66.56,2.21309471,0,62,6558,99.61,70.952,
5/9/2020 15:45,5.35432,66.56,2.223309891,0,62,6559,99.6,70.88,
5/9/2020 15:50,5.35432,66.56,2.223309891,0,62,6558,99.6,70.808,
5/9/2020 15:55,5.39369,66.56,2.223309891,0,62,6556,99.58,70.754,
5/9/2020 16:00,5.39369,66.56,2.223309891,0,62,6558,99.57,70.718,
5/9/2020 16:05,5.35432,66.56,2.223309891,0,62,6556,99.57,70.664,
5/9/2020 16:10,5.35432,66.56,2.223309891,0,62,6556,99.57,70.628,
5/9/2020 16:15,5.35432,66.56,2.228435149,0,62,6556,99.57,70.61,
5/9/2020 16:20,5.35432,66.56,2.21819642,0,62,6559,99.56,70.574,
5/9/2020 16:25,5.35432,66.56,2.223309891,0,62,6559,99.56,70.556,
5/9/2020 16:30,5.35432,66.56,2.223309891,0,62,6554,99.55,70.52,
5/9/2020 16:35,5.35432,66.56,2.21819642,0,62,6558,99.55,70.502,
5/9/2020 16:40,5.35432,66.56,2.21309471,0,62,6555,99.54,70.484,
5/9/2020 16:45,5.35432,66.56,2.21309471,0,62,6557,99.54,70.466,
5/9/2020 16:50,5.35432,66.56,2.21819642,0,62,6558,99.54,70.466,
5/9/2020 16:55,5.35432,66.56,2.238721139,0,62,6561,99.54,70.466,
5/9/2020 17:00,5.35432,66.56,2.233572223,0,62,6557,99.55,70.448,
5/9/2020 17:05,5.35432,66.56,2.238721139,0,62,6555,99.55,70.448,
5/9/2020 17:10,5.35432,66.56,2.233572223,0,62,6559,99.55,70.43,
5/9/2020 17:15,5.35432,66.524,2.238721139,0,62,6559,99.55,70.448,
5/9/2020 17:20,5.31495,66.524,2.233572223,0,62,6562,99.55,70.466,
5/9/2020 17:25,5.31495,66.56,2.238721139,0,62,6563,99.55,70.43,
5/9/2020 17:30,5.31495,66.524,2.233572223,0,62,6563,99.55,70.376,
5/9/2020 17:35,5.31495,66.56,2.233572223,0,62,6562,99.55,70.322,
5/9/2020 17:40,5.35432,66.488,2.228435149,0,62,6562,99.54,70.268,
5/9/2020 17:45,5.35432,66.416,2.238721139,0,62,6561,99.54,70.214,
5/9/2020 17:50,5.35432,66.452,2.243881924,0,62,6561,99.55,70.16,
5/9/2020 17:55,5.35432,66.38,2.228435149,0,62,6561,99.55,70.124,
5/9/2020 18:00,5.31495,66.452,2.223309891,0,62,6560,99.55,70.088,
5/9/2020 18:05,5.35432,66.416,2.21819642,0,62,6561,99.56,70.052,
5/9/2020 18:10,5.35432,66.38,2.21309471,0,62,6560,99.56,69.998,
5/9/2020 18:15,5.35432,66.38,2.197859873,0,62,6561,99.57,69.962,
5/9/2020 18:20,5.35432,66.38,2.202926463,0,62,6560,99.57,69.908,
5/9/2020 18:25,5.35432,66.38,2.233572223,0,62,6559,99.56,69.872,
5/9/2020 18:30,5.35432,66.38,2.238721139,0,62,6560,99.57,69.836,
5/9/2020 18:35,5.35432,66.38,2.238721139,0,62,6559,99.58,69.782,
5/9/2020 18:40,5.35432,66.38,2.249054606,0,62,6560,99.58,69.728,
5/9/2020 18:45,5.39369,66.38,2.238721139,0,62,6559,99.58,69.656,
5/9/2020 18:50,5.39369,66.38,2.243881924,0,62,6557,99.58,69.584,
5/9/2020 18:55,5.35432,66.38,2.243881924,0,62,6559,99.59,69.53,
5/9/2020 19:00,5.35432,66.38,2.233572223,0,62,6559,99.58,69.494,
5/9/2020 19:05,5.31495,66.38,2.243881924,0,62,6559,99.59,69.458,
5/9/2020 19:10,5.31495,66.38,2.228435149,0,62,6561,99.59,69.404,
5/9/2020 19:15,5.31495,66.38,2.233572223,0,62,6560,99.6,69.332,
5/9/2020 19:20,5.31495,66.38,2.228435149,0,62,6559,99.6,69.26,
5/9/2020 19:25,5.35432,66.38,2.223309891,0,62,6558,99.6,69.134,
5/9/2020 19:30,5.31495,66.38,2.228435149,0,62,6560,99.59,69.008,
5/9/2020 19:35,5.31495,66.38,2.238721139,0,62,6559,99.6,68.936,
5/9/2020 19:40,5.31495,66.38,2.238721139,0,62,6559,99.6,68.9,
5/9/2020 19:45,5.31495,66.38,2.228435149,0,62,6560,99.61,68.864,
5/9/2020 19:50,5.35432,66.38,2.152781735,0,62,6559,99.61,68.846,
5/9/2020 19:55,5.31495,66.38,2.192804935,0,62,6561,99.61,68.774,
5/9/2020 20:00,5.35432,66.38,2.21819642,0,62,6559,99.61,68.666,
5/9/2020 20:05,5.35432,66.38,2.21819642,0,62,6560,99.61,68.54,
5/9/2020 20:10,5.35432,66.38,2.187761624,0,62,6559,99.62,68.432,
5/9/2020 20:15,5.35432,66.38,2.187761624,0,62,6560,99.62,68.324,
5/9/2020 20:20,5.35432,66.38,2.177709772,0,62,6559,99.63,68.234,
5/9/2020 20:25,5.31495,66.38,2.21819642,0,62,6561,99.63,68.162,
5/9/2020 20:30,5.35432,66.344,2.228435149,0,62,6559,99.63,68.126,
5/9/2020 20:35,5.35432,66.272,2.21819642,0,62,6559,99.63,68.072,
5/9/2020 20:40,5.31495,66.2,2.228435149,0,62,6559,99.63,68.018,
5/9/2020 20:45,5.35432,66.2,2.21309471,0,62,6561,99.63,67.964,
5/9/2020 20:50,5.39369,66.2,2.21309471,0,62,6560,99.63,67.892,
5/9/2020 20:55,5.39369,66.2,2.228435149,0,62,6559,99.64,67.838,
5/9/2020 21:00,5.35432,66.2,2.228435149,0,62,6559,99.64,67.802,
5/9/2020 21:05,5.35432,66.2,2.228435149,0,62,6559,99.64,67.802,
5/9/2020 21:10,5.35432,66.2,2.233572223,0,62,6561,99.63,67.802,
5/9/2020 21:15,5.35432,66.2,2.243881924,0,62,6559,99.64,67.766,
5/9/2020 21:20,5.39369,66.2,2.233572223,0,62,6559,99.63,67.73,
5/9/2020 21:25,5.39369,66.2,2.238721139,0,62,6559,99.62,67.712,
5/9/2020 21:30,5.43306,66.2,2.249054606,0,62,6559,99.62,67.712,
5/9/2020 21:35,5.39369,66.2,2.249054606,0,62,6559,99.61,67.73,
5/9/2020 21:40,5.39369,66.2,2.254239212,0,62,6560,99.61,67.694,
5/9/2020 21:45,5.35432,66.2,2.238721139,0,62,6559,99.62,67.676,
5/9/2020 21:50,5.39369,66.2,2.243881924,0,62,6560,99.61,67.712,
5/9/2020 21:55,5.39369,66.2,2.238721139,0,62,6559,99.61,67.748,
5/9/2020 22:00,5.39369,66.2,2.243881924,0,62,6559,99.62,67.802,
5/9/2020 22:05,5.31495,66.2,2.249054606,0,62,6559,99.62,67.874,
5/9/2020 22:10,5.31495,66.2,2.233572223,0,62,6558,99.62,67.928,
5/9/2020 22:15,5.31495,66.2,2.249054606,0,62,6560,99.62,67.982,
5/9/2020 22:20,5.31495,66.2,2.249054606,0,62,6559,99.62,68.018,
5/9/2020 22:25,5.31495,66.2,2.243881924,0,62,6559,99.62,68.054,
5/9/2020 22:30,5.31495,66.2,2.243881924,0,62,6562,99.61,68.036,
5/9/2020 22:35,5.31495,66.2,2.249054606,0,62,6559,99.61,67.982,
5/9/2020 22:40,5.35432,66.2,2.228435149,0,62,6560,99.61,67.91,
5/9/2020 22:45,5.39369,66.2,2.223309891,0,62,6562,99.61,67.766,
5/9/2020 22:50,5.43306,66.2,2.223309891,0,62,6560,99.61,67.622,
5/9/2020 22:55,5.5118,66.2,2.223309891,0,62,6562,99.61,67.478,
5/9/2020 23:00,5.5118,66.2,2.21309471,0,62,6560,99.6,67.37,
5/9/2020 23:05,5.55117,66.2,2.21819642,0,62,6559,99.61,67.316,
5/9/2020 23:10,5.62991,66.2,2.21309471,0,62,6561,99.61,67.334,
5/9/2020 23:15,5.70865,66.2,2.208004733,0,62,6559,99.62,67.37,
5/9/2020 23:20,5.74802,66.2,2.21819642,0,62,6559,99.62,67.442,
5/9/2020 23:25,5.82676,66.2,2.21819642,0,62,6559,99.62,67.514,
5/9/2020 23:30,5.86613,66.2,2.223309891,0,62,6562,99.62,67.568,
5/9/2020 23:35,6.10235,66.2,2.21819642,0,62,6561,99.62,67.586,
5/9/2020 23:40,6.06298,66.2,2.228435149,0,62,6562,99.62,67.514,
5/9/2020 23:45,5.9055,66.2,2.21309471,0,62,6560,99.62,67.406,
5/9/2020 23:50,5.74802,66.2,2.223309891,0,62,6561,99.62,67.316,
5/9/2020 23:55,5.66928,66.092,2.223309891,0,62,6559,99.63,67.298,
5/10/2020 0:00,5.59054,66.02,2.21309471,0,62,6561,99.64,67.298,
5/10/2020 0:05,5.5118,66.02,2.202926463,0,54,6358,99.64,67.586,
5/10/2020 0:10,5.43306,66.02,2.21309471,0,53,6333,99.64,67.874,
5/10/2020 0:15,5.43306,66.02,2.197859873,0,53,6336,99.64,67.982,
5/10/2020 0:20,5.59054,66.02,2.197859873,0,59,6499,99.64,67.712,
5/10/2020 0:25,5.78739,66.02,2.202926463,0,60,6513,99.64,67.334,
5/10/2020 0:30,5.66928,66.02,2.202926463,0,60,6520,99.65,67.1,
5/10/2020 0:35,5.59054,66.02,2.208004733,0,60,6524,99.65,66.938,
5/10/2020 0:40,5.5118,66.02,2.202926463,0,61,6527,99.65,66.794,
5/10/2020 0:45,5.5118,66.056,2.197859873,0,61,6530,99.64,66.668,
5/10/2020 0:50,5.55117,66.02,2.197859873,0,61,6530,99.65,66.56,
5/10/2020 0:55,5.62991,66.128,2.202926463,0,61,6533,99.65,66.434,
5/10/2020 1:00,5.78739,66.2,2.202926463,0,61,6533,99.65,66.326,
5/10/2020 1:05,5.82676,66.2,2.202926463,0,61,6532,99.65,66.236,
5/10/2020 1:10,6.06298,66.2,2.182729912,0,61,6535,99.65,66.146,
5/10/2020 1:15,6.18109,66.2,2.192804935,0,61,6537,99.65,66.056,
5/10/2020 1:20,6.25983,66.2,2.21309471,0,61,6533,99.65,65.966,
5/10/2020 1:25,6.33857,66.2,2.228435149,0,61,6537,99.65,65.876,
5/10/2020 1:30,6.33857,66.164,2.228435149,0,61,6535,99.65,65.768,
5/10/2020 1:35,6.18109,66.128,2.21819642,0,61,6536,99.65,65.66,
5/10/2020 1:40,5.98424,66.092,2.21309471,0,61,6537,99.65,65.606,
5/10/2020 1:45,5.86613,66.02,2.21309471,0,61,6534,99.64,65.57,
5/10/2020 1:50,5.66928,66.02,2.208004733,0,61,6537,99.64,65.534,
5/10/2020 1:55,5.55117,66.056,2.202926463,0,61,6536,99.63,65.498,
5/10/2020 2:00,5.5118,66.128,2.202926463,0,61,6538,99.63,65.444,
5/10/2020 2:05,5.47243,66.164,2.197859873,0,61,6538,99.63,65.39,
5/10/2020 2:10,5.47243,66.164,2.202926463,0,61,6536,99.63,65.354,
5/10/2020 2:15,5.55117,66.2,2.202926463,0,61,6537,99.63,65.336,
5/10/2020 2:20,5.59054,66.2,2.197859873,0,61,6537,99.62,65.336,
5/10/2020 2:25,5.55117,66.2,2.192804935,0,61,6539,99.62,65.318,
5/10/2020 2:30,5.5118,66.2,2.192804935,0,61,6537,99.63,65.282,
5/10/2020 2:35,5.5118,66.2,2.208004733,0,61,6537,99.63,65.246,
5/10/2020 2:40,5.47243,66.2,2.208004733,0,61,6538,99.63,65.21,
5/10/2020 2:45,5.5118,66.2,2.21309471,0,61,6537,99.62,65.174,
5/10/2020 2:50,5.47243,66.2,2.21309471,0,61,6536,99.62,65.12,
5/10/2020 2:55,6.18109,66.2,2.21819642,0,61,6537,99.63,65.102,
5/10/2020 3:00,6.92912,66.164,2.21819642,0,61,6537,99.62,65.084,
5/10/2020 3:05,7.75589,66.02,2.208004733,0,61,6537,99.63,65.084,
5/10/2020 3:10,8.03148,66.02,2.13796209,0,61,6537,99.63,65.066,
5/10/2020 3:15,7.99211,66.092,2.094112456,0,61,6537,99.63,65.048,
5/10/2020 3:20,7.36219,66.272,1.87068214,0,61,6537,99.63,65.048,
5/10/2020 3:25,6.77164,66.488,1.798870915,0,61,6537,99.62,65.048,
5/10/2020 3:30,6.49605,66.704,1.794733627,0,61,6537,99.62,65.048,
5/10/2020 3:35,6.33857,66.74,1.794733627,0,61,6537,99.62,65.066,
5/10/2020 3:40,6.14172,66.884,1.757923614,0,61,6537,99.62,65.084,
5/10/2020 3:45,6.14172,66.92,1.774189481,0,61,6537,99.62,65.102,
5/10/2020 3:50,6.33857,66.92,1.786487575,0,61,6537,99.62,65.12,
5/10/2020 3:55,6.57479,66.92,1.905460718,0,61,6538,99.62,65.102,
5/10/2020 4:00,6.65353,66.92,1.749846689,0,61,6536,99.62,65.084,
5/10/2020 4:05,6.65353,66.92,1.618080038,0,61,6536,99.61,65.066,
5/10/2020 4:10,6.49605,66.92,1.766037821,0,61,6536,99.62,65.066,
5/10/2020 4:15,7.04723,66.92,1.840772001,0,61,6537,99.62,65.084,
5/10/2020 4:20,7.71652,66.92,1.815515663,0,61,6537,99.63,65.102,
5/10/2020 4:25,7.874,66.92,1.874994508,0,61,6537,99.63,65.138,
5/10/2020 4:30,7.63778,66.956,1.745822153,0,61,6537,99.63,65.228,
5/10/2020 4:35,7.36219,67.208,1.667247213,0,61,6537,99.62,65.318,
5/10/2020 4:40,6.96849,67.28,1.233104833,0,61,6537,99.62,65.39,
5/10/2020 4:45,6.61416,67.28,1.135010816,0,61,6537,99.61,65.462,
5/10/2020 4:50,6.41731,67.352,1.078946722,0,61,6537,99.61,65.516,
5/10/2020 4:55,6.25983,67.46,1.061695557,0,61,6540,99.62,65.552,
5/10/2020 5:00,6.14172,67.46,1.088930093,0,61,6539,99.62,65.588,
5/10/2020 5:05,5.98424,67.46,1.148153622,0,61,6537,99.62,65.642,
5/10/2020 5:10,5.86613,67.46,1.140249788,0,61,6538,99.62,65.678,
5/10/2020 5:15,5.74802,67.46,1.145512941,0,61,6537,99.62,65.75,
5/10/2020 5:20,5.70865,67.46,1.193988104,0,61,6538,99.61,65.84,
5/10/2020 5:25,5.66928,67.46,1.25025903,0,61,6538,99.62,65.966,
5/10/2020 5:30,5.59054,67.388,1.300169578,0,61,6538,99.62,66.056,
5/10/2020 5:35,5.59054,67.28,1.342764961,0,61,6540,99.63,66.164,
5/10/2020 5:40,5.55117,67.28,1.367728826,0,61,6544,99.63,66.236,
5/10/2020 5:45,5.55117,67.28,1.452111618,0,61,6543,99.64,66.218,
5/10/2020 5:50,5.55117,67.28,1.503141966,0,61,6543,99.64,66.164,
5/10/2020 5:55,5.5118,67.28,1.531087462,0,61,6545,99.64,66.092,
5/10/2020 6:00,5.55117,67.28,1.686553025,0,61,6541,99.65,66.02,
5/10/2020 6:05,5.5118,67.28,1.621810097,0,61,6543,99.65,65.966,
5/10/2020 6:10,5.5118,67.1,1.702158508,0,61,6546,99.65,65.912,
5/10/2020 6:15,5.55117,66.92,1.702158508,0,61,6545,99.65,65.858,
5/10/2020 6:20,5.55117,66.92,1.737800829,0,61,6546,99.66,65.822,
5/10/2020 6:25,5.5118,66.92,1.770108958,0,61,6543,99.67,65.786,
5/10/2020 6:30,9.8425,66.92,1.753880502,0,61,6543,99.67,65.768,
5/10/2020 6:35,5.5118,66.92,1.794733627,0,61,6542,99.67,65.714,
5/10/2020 6:40,5.5118,66.884,1.819700859,0,61,6545,99.68,65.678,
5/10/2020 6:45,5.47243,66.74,1.845015419,0,61,6541,99.69,65.678,
5/10/2020 6:50,5.47243,66.74,1.857804455,0,61,6543,99.7,65.714,
5/10/2020 6:55,5.47243,66.74,1.883649089,0,61,6542,99.7,65.75,
5/10/2020 7:00,5.47243,66.74,1.887991349,0,61,6541,99.7,65.768,
5/10/2020 7:05,5.47243,66.74,1.892343619,0,61,6543,99.71,65.75,
5/10/2020 7:10,5.47243,66.74,1.892343619,0,61,6542,99.72,65.75,
5/10/2020 7:15,5.5118,66.74,1.883649089,0,61,6543,99.73,65.714,
5/10/2020 7:20,5.47243,66.74,1.90107828,0,61,6540,99.74,65.714,
5/10/2020 7:25,5.47243,66.74,1.90107828,0,61,6540,99.75,65.696,
5/10/2020 7:30,5.47243,66.74,1.90107828,0,61,6540,99.75,65.696,
5/10/2020 7:35,5.47243,66.74,1.909853259,0,61,6543,99.76,65.714,
5/10/2020 7:40,5.5118,66.74,1.90107828,0,61,6540,99.77,65.75,
5/10/2020 7:45,5.59054,66.704,1.879316817,0,61,6539,99.77,65.786,
5/10/2020 7:50,5.94487,66.56,1.936421964,0,61,6541,99.77,65.804,
